route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,jp_trip_desc,jp_trip_desc_symbol,jp_office_id,jp_pattern_id
10042,O_10_1,10_1_11000360,交通公園・川内(営),,0,,,,,,,10,102021_1
10042,O_10_1,10_1_11000370,交通公園・川内(営),,0,,,,,,,10,102021_1
10263,O_10_1,10_1_11003100,仙台駅,,0,,,,,,,10,102051_1
10263,O_10_1,10_1_11003490,仙台駅,,0,,,,,,,10,102051_1
10263,O_10_1,10_1_11003540,仙台駅,,0,,,,,,,10,102051_1
10263,O_10_1,10_1_11003770,仙台駅,,0,,,,,,,10,102051_1
10263,O_10_1,10_1_11004090,仙台駅,,0,,,,,,,10,102051_1
10263,O_10_1,10_1_11004480,仙台駅,,0,,,,,,,10,102051_1
10263,O_10_1,10_1_11004590,仙台駅,,0,,,,,,,10,102051_1
10325,O_10_1,10_1_11002310,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11002320,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11002860,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11002880,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11002910,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11003450,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11004020,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11004640,東仙台営業所,,1,,,,,,,10,102051_2
10325,O_10_1,10_1_11004850,東仙台営業所,,1,,,,,,,10,102051_2
10230,O_10_1,10_1_11005450,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005460,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005470,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005480,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005510,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005520,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005530,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005580,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005600,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005630,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005650,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005820,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005840,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11005980,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11006000,交通局東北大学病院,,0,,,,,,,10,102111_1
10230,O_10_1,10_1_11006020,交通局東北大学病院,,0,,,,,,,10,102111_1
10043,O_10_1,10_1_11005490,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005500,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005540,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005550,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005560,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005570,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005590,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005610,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005640,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005660,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005830,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005850,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11005990,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11006010,新田二丁目東,,1,,,,,,,10,102111_2
10043,O_10_1,10_1_11006030,新田二丁目東,,1,,,,,,,10,102111_2
10007,O_10_1,10_1_11003820,広瀬通一番町,,0,,,,,,,10,102251_1
10007,O_10_1,10_1_11003990,広瀬通一番町,,0,,,,,,,10,102251_1
10007,O_10_1,10_1_11003920,東仙台営業所,,1,,,,,,,10,102251_2
10007,O_10_1,10_1_11004690,東仙台営業所,,1,,,,,,,10,102251_2
10253,O_10_1,10_1_11000520,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11002370,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11002380,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11002390,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11002400,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11002650,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11002710,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11003040,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11003350,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11003600,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11003740,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004010,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004160,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004200,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004250,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004290,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004440,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004450,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004550,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004560,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004630,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004660,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004700,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004710,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004730,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004750,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004830,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004870,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004910,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004920,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004950,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004970,仙台駅,,0,,,,,,,10,102271_1
10253,O_10_1,10_1_11004980,仙台駅,,0,,,,,,,10,102271_1
10006,O_10_1,10_1_11002330,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11002340,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11002350,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11002360,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11002730,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003030,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003110,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003420,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003710,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003720,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003730,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003750,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003830,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003870,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11003880,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004000,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004080,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004120,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004170,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004180,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004190,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004240,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004360,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004420,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004430,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004490,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004740,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004760,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004770,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004900,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004930,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004940,東仙台営業所,,1,,,,,,,10,102271_2
10006,O_10_1,10_1_11004960,東仙台営業所,,1,,,,,,,10,102271_2
10263,O_10_1,10_1_11000380,仙台駅,,0,,,,,,,10,102951_1
10263,O_10_1,10_1_11000450,仙台駅,,0,,,,,,,10,102951_1
10267,O_10_1,10_1_11006140,仙台駅,,0,,,,,,,10,104101_1
10054,O_10_1,10_1_11006130,台原駅,,1,,,,,,,10,104101_2
10075,O_10_1,10_1_11003270,台原駅,,0,,,,,,,10,205211_1
10075,O_10_1,10_1_11003640,台原駅,,0,,,,,,,10,205211_1
10075,O_10_1,10_1_11003620,旭ケ丘駅,,1,,,,,,,10,205211_2
10075,O_10_1,10_1_11004530,旭ケ丘駅,,1,,,,,,,10,205211_2
10075,O_10_1,10_1_11005110,旭ケ丘駅,,1,,,,,,,10,205211_2
10195,O_10_1,10_1_11002640,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10195,O_10_1,10_1_11005690,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10195,O_10_1,10_1_11005760,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10195,O_10_1,10_1_11005770,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10195,O_10_1,10_1_11005870,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10195,O_10_1,10_1_11005960,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10195,O_10_1,10_1_11006040,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208221_1
10204,O_10_1,10_1_11002590,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11002790,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11002800,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11002890,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11003630,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11005220,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11005750,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11005900,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11005940,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10204,O_10_1,10_1_11005950,鶴ケ谷七丁目・台原駅,,1,,,,,,,10,208221_2
10195,O_10_1,10_1_11002200,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11002430,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11002440,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11003150,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11003790,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11004780,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11004810,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11005150,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11005710,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11005740,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11005880,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10195,O_10_1,10_1_11005970,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208231_1
10089,O_10_1,10_1_11002420,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11002630,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11002810,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11002850,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11002950,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11003200,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11003390,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11003700,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11003810,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11003850,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11004670,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11004790,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11004820,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11005200,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11005700,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11005730,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11005860,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10089,O_10_1,10_1_11005920,鶴ケ谷七丁目,,1,,,,,,,10,208231_2
10208,O_10_1,10_1_11002250,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11002660,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11002740,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11002840,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11003180,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11003190,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11003370,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11003400,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11004050,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11004610,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11005180,台原駅,,0,,,,,,,10,208241_1
10208,O_10_1,10_1_11005930,台原駅,,0,,,,,,,10,208241_1
10098,O_10_1,10_1_11000500,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11002160,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11002210,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11002410,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11002460,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11002580,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11002780,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11003140,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11003170,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11003260,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11003410,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11003550,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11003610,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11004030,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11004040,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11004270,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11004330,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11005170,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11005190,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11005890,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10098,O_10_1,10_1_11005910,鶴ケ谷七丁目,,1,,,,,,,10,208241_2
10264,O_10_1,10_1_11002980,仙台駅,,0,,,,,,,10,208251_1
10264,O_10_1,10_1_11002990,仙台駅,,0,,,,,,,10,208251_1
10264,O_10_1,10_1_11003010,仙台駅,,0,,,,,,,10,208251_1
10264,O_10_1,10_1_11003910,仙台駅,,0,,,,,,,10,208251_1
10264,O_10_1,10_1_11005120,仙台駅,,0,,,,,,,10,208251_1
10264,O_10_1,10_1_11005130,仙台駅,,0,,,,,,,10,208251_1
10264,O_10_1,10_1_11005140,仙台駅,,0,,,,,,,10,208251_1
10194,O_10_1,10_1_11002620,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11002940,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11002960,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11002970,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11003000,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11003320,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11003380,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11003900,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11003950,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11004880,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11005040,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11005050,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10194,O_10_1,10_1_11005100,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208251_2
10264,O_10_1,10_1_11002470,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11002690,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11002820,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11003070,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11003120,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11003440,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11003840,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11004280,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11004680,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11004990,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11005030,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11005070,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11005080,仙台駅,,0,,,,,,,10,208261_1
10264,O_10_1,10_1_11005090,仙台駅,,0,,,,,,,10,208261_1
10045,O_10_1,10_1_11002530,鶴ケ谷七丁目,,1,,,,,,,10,208261_2
10045,O_10_1,10_1_11003050,鶴ケ谷七丁目,,1,,,,,,,10,208261_2
10045,O_10_1,10_1_11003060,鶴ケ谷七丁目,,1,,,,,,,10,208261_2
10045,O_10_1,10_1_11003310,鶴ケ谷七丁目,,1,,,,,,,10,208261_2
10045,O_10_1,10_1_11003570,鶴ケ谷七丁目,,1,,,,,,,10,208261_2
10045,O_10_1,10_1_11004150,鶴ケ谷七丁目,,1,,,,,,,10,208261_2
10254,O_10_1,10_1_11002270,仙台駅,,0,,,,,,,10,208271_1
10254,O_10_1,10_1_11002870,仙台駅,,0,,,,,,,10,208271_1
10254,O_10_1,10_1_11003240,仙台駅,,0,,,,,,,10,208271_1
10193,O_10_1,10_1_11002450,鶴ケ谷七丁目・旭ケ丘駅,,1,,,,,,,10,208271_2
10254,O_10_1,10_1_11002550,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11002560,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11002600,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11002610,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11002830,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11002900,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003510,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003530,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003590,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003660,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003890,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003940,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11003970,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004060,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004110,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004140,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004210,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004230,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004260,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004320,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004350,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004400,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004460,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004510,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004570,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004650,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004720,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004800,仙台駅,,0,,,,,,,10,208281_1
10254,O_10_1,10_1_11004890,仙台駅,,0,,,,,,,10,208281_1
10009,O_10_1,10_1_11000490,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11000510,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002480,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002490,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002500,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002510,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002520,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002540,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002570,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002700,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002720,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002920,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11002930,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11003340,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11003580,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11003650,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11003780,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11003930,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11003980,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004070,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004100,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004130,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004220,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004300,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004340,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004390,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004410,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004470,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004500,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004540,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10009,O_10_1,10_1_11004580,鶴ケ谷七丁目,,1,,,,,,,10,208281_2
10196,O_10_1,10_1_11001970,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208291_1
10196,O_10_1,10_1_11002260,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208291_1
10196,O_10_1,10_1_11002280,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208291_1
10196,O_10_1,10_1_11002760,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208291_1
10196,O_10_1,10_1_11003020,鶴ケ谷七丁目・旭ケ丘駅,,0,,,,,,,10,208291_1
